gene_id,n_exons,n_cpgs,n_pairs,mean_correlation,median_correlation,sd_correlation,n_sig_p05,n_sig_fdr10,pct_positive,min_p_adj,species
gene-Peve_00027873,5,14,14,-0.16134640436234648,-0.13765487638939322,0.14657437682881982,1,0,7.142857142857142,0.904101495945989,Peve
gene-Peve_00030394,1,20,20,-0.18818213667372588,-0.1811876759541201,0.16503804982030063,1,0,15.0,0.904101495945989,Peve
gene-Peve_00031061,7,48,48,-0.10076952782160825,-0.15935571614025212,0.2066831545700346,2,0,33.33333333333333,0.904101495945989,Peve
gene-Peve_00030396,1,11,11,0.11307736935531834,0.1054750482814162,0.11914060068734142,0,0,81.81818181818183,0.904101495945989,Peve
gene-Peve_00027881,4,24,24,-0.08973379947944427,-0.13547798694440022,0.13779009730629668,0,0,29.166666666666668,0.904101495945989,Peve
gene-Peve_00030397,3,22,22,-0.07371798242695388,-0.09193148281020125,0.12270974105762898,1,0,4.545454545454546,0.904101495945989,Peve
gene-Peve_00030399,7,19,19,-0.11087150644900094,-0.12291140091803333,0.19825034531729677,2,0,36.84210526315789,0.904101495945989,Peve
gene-Peve_00030392,10,18,18,-0.02951887020123575,0.02285404624771985,0.24969554801770402,3,0,50.0,0.904101495945989,Peve
gene-Peve_00030406,1,11,11,-0.020676588115630487,-0.08125598271952832,0.22667459288382613,0,0,45.45454545454545,0.904101495945989,Peve
gene-Peve_00028318,1,11,11,-0.10515578129715884,-0.12300331728566165,0.12407900754411,0,0,18.181818181818183,0.904101495945989,Peve
gene-Peve_00030377,2,8,8,-0.08352331697848495,-0.10319472374885838,0.17558140234040331,0,0,37.5,0.904101495945989,Peve
gene-Peve_00031031,4,9,9,0.03022915205140107,0.039987517323997794,0.1914109614770117,0,0,66.66666666666666,0.904101495945989,Peve
gene-Peve_00031038,6,23,23,0.01659522512841658,0.019930365369298274,0.1717117738821268,0,0,52.17391304347826,0.904101495945989,Peve
gene-Peve_00027722,2,8,8,0.07772895160234751,0.051336619826844246,0.200631236141606,1,0,50.0,0.904101495945989,Peve
gene-Peve_00027837,2,21,21,0.036488352926602005,0.05233379015116646,0.1796332017163284,1,0,66.66666666666666,0.904101495945989,Peve
gene-Peve_00031030,4,6,6,0.011152034470231949,-0.022301059855383616,0.24733292716487776,0,0,50.0,0.904101495945989,Peve
gene-Peve_00030371,2,7,7,0.20142470689183764,0.22904603884828023,0.14330558258368822,0,0,85.71428571428571,0.904101495945989,Peve
gene-Peve_00030375,6,18,18,-0.017926312778352813,-0.09112236682114287,0.1694694486657989,1,0,22.22222222222222,0.904101495945989,Peve
gene-Peve_00027845,2,3,3,-0.20970053350468731,-0.119767089987842,0.16058873943793545,0,0,0.0,0.904101495945989,Peve
gene-Peve_00031407,2,4,4,0.043584225108617425,-0.02588136955788699,0.20976081594913148,0,0,50.0,0.904101495945989,Peve
gene-Peve_00031029,3,57,57,0.0014281334788653047,-0.014158909708970517,0.1705650855337429,0,0,47.368421052631575,0.904101495945989,Peve
gene-Peve_00031028,1,6,6,-0.05323164938034316,-0.015841558370683077,0.31412254225225916,1,0,50.0,0.904101495945989,Peve
gene-Peve_00028322,1,3,3,0.1878531360049592,0.3216506391136374,0.3648325957319584,1,0,66.66666666666666,0.904101495945989,Peve
gene-Peve_00031027,2,22,22,-0.07923473120590181,-0.15381720279038427,0.23430291433993114,0,0,27.27272727272727,0.904101495945989,Peve
gene-Peve_00028333,1,105,105,0.049501976969234925,0.07497718789020366,0.17357105419498292,6,0,63.8095238095238,0.904101495945989,Peve
gene-Peve_00028331,1,5,5,0.1688436683585981,0.1634269017144543,0.07746949118311394,0,0,100.0,0.904101495945989,Peve
gene-Peve_00031025,4,12,12,-0.023973121560260973,0.0,0.15482264000887164,0,0,41.66666666666667,0.904101495945989,Peve
gene-Peve_00028329,2,25,25,0.008414243633813262,0.010065447917244558,0.1654816828460101,0,0,52.0,0.904101495945989,Peve
gene-Peve_00028328,2,5,5,0.08318419209182651,0.06435665271823653,0.14146142174493245,0,0,80.0,0.904101495945989,Peve
gene-Peve_00027724,2,3,3,-0.25402494910553014,-0.2566740493460326,0.05950600456396746,0,0,0.0,0.904101495945989,Peve
gene-Peve_00031406,7,24,24,0.003380456751242189,0.058863921433527394,0.1956769622035962,1,0,62.5,0.904101495945989,Peve
gene-Peve_00028326,2,52,52,0.013490435207516756,0.05118074722679917,0.23373234423961192,2,0,51.92307692307693,0.904101495945989,Peve
gene-Peve_00028325,2,13,13,0.12089906534430292,0.18316987447372918,0.21853786532055453,1,0,61.53846153846154,0.904101495945989,Peve
gene-Peve_00027729,4,69,69,-0.016003959805394506,-0.049629166698546515,0.17354414749300023,3,0,40.57971014492754,0.904101495945989,Peve
gene-Peve_00031024,1,7,7,-0.0391722237026226,-0.12586345683394673,0.264639429304317,1,0,28.57142857142857,0.904101495945989,Peve
gene-Peve_00000236,1,10,10,0.11488056244417219,0.1457136191847529,0.21200853704357872,0,0,70.0,0.904101495945989,Peve
gene-Peve_00028278,3,44,44,-0.13404105644916764,-0.14825814896894066,0.13604056209867918,2,0,11.363636363636363,0.904101495945989,Peve
gene-Peve_00030413,2,15,15,-0.007480740953857933,-0.024554434744733716,0.19712063020985562,0,0,46.666666666666664,0.904101495945989,Peve
gene-Peve_00031402,3,7,7,-0.08173509176832146,-0.00793651700511337,0.16859972570648504,0,0,28.57142857142857,0.904101495945989,Peve
gene-Peve_00027737,1,20,20,-0.08822147658599026,-0.129635689032491,0.1113565393485207,0,0,30.0,0.904101495945989,Peve
gene-Peve_00030982,2,27,27,0.04234120892858044,0.08267386396917778,0.1716583427425494,0,0,70.37037037037037,0.904101495945989,Peve
gene-Peve_00027826,2,37,37,-0.037486500263553046,-0.042476729126911555,0.2165163036635649,1,0,40.54054054054054,0.904101495945989,Peve
gene-Peve_00028298,1,13,13,0.21640115054438658,0.24669944138630126,0.13904339336343086,0,0,92.3076923076923,0.904101495945989,Peve
gene-Peve_00030968,1,2,2,0.13746336314970237,0.13746336314970237,0.22059083723047318,0,0,50.0,0.904101495945989,Peve
gene-Peve_00028293,1,7,7,-0.04271282782203388,-0.018481734111575745,0.21676918185517385,0,0,42.857142857142854,0.904101495945989,Peve
gene-Peve_00031385,5,13,13,0.1595190698514889,0.19822473592558723,0.12521341966315364,0,0,92.3076923076923,0.904101495945989,Peve
gene-Peve_00031371,6,11,11,0.07792896192813886,0.08628271053429545,0.2039646520339608,0,0,72.72727272727273,0.904101495945989,Peve
gene-Peve_00031063,1,30,30,-0.1075433295692941,-0.13890130673836734,0.1696677394128793,0,0,26.666666666666668,0.904101495945989,Peve
gene-Peve_00030956,1,4,4,0.014722472253933652,0.08203780537205219,0.2563504256442527,0,0,50.0,0.904101495945989,Peve
gene-Peve_00030954,1,1,1,-0.3326712140083634,-0.3326712140083634,,0,0,0.0,0.904101495945989,Peve
gene-Peve_00031390,1,10,10,0.054161868851928155,-0.034583927902648554,0.2500437606657547,0,0,50.0,0.904101495945989,Peve
gene-Peve_00030534,5,35,35,-0.023768505068466728,-0.03227228295692299,0.21025533024397264,1,0,42.857142857142854,0.904101495945989,Peve
gene-Peve_00030428,7,22,22,-0.019519833666587355,-0.03181256593128408,0.1940075131035354,1,0,27.27272727272727,0.904101495945989,Peve
gene-Peve_00030429,2,12,12,0.1406046336722034,0.12209451618454167,0.22417591933268585,0,0,75.0,0.904101495945989,Peve
gene-Peve_00030430,1,5,5,0.009125076517502278,-0.06179680650595114,0.19108351832888187,0,0,20.0,0.904101495945989,Peve
gene-Peve_00028291,3,17,17,0.06551162222341811,0.06981911164417973,0.20082174961961535,2,0,58.82352941176471,0.904101495945989,Peve
gene-Peve_00030950,1,4,4,0.027741912410896213,0.011819712522662118,0.1658438403623812,0,0,50.0,0.904101495945989,Peve
gene-Peve_00027738,1,37,37,-0.003642462331736123,-0.07988165680473373,0.1892134291880297,0,0,35.13513513513514,0.904101495945989,Peve
gene-Peve_00027920,1,9,9,0.27336857574704815,0.2886387123212175,0.09739194055893093,1,0,100.0,0.904101495945989,Peve
gene-Peve_00028290,2,24,24,-0.02409485561794143,-0.09533788509968352,0.1671922882213769,0,0,25.0,0.904101495945989,Peve
gene-Peve_00028286,1,59,59,0.10245124253060912,0.07241910631741139,0.1382305112346913,1,0,67.79661016949152,0.904101495945989,Peve
gene-Peve_00030943,1,14,14,-0.09410691676630396,-0.21081190317498075,0.22171571903879767,0,0,35.714285714285715,0.904101495945989,Peve
gene-Peve_00027739,2,15,15,-0.029191356023209488,-0.13901493939225787,0.20365348013925036,0,0,33.33333333333333,0.904101495945989,Peve
gene-Peve_00027823,4,22,22,-0.14219689380669795,-0.16321147046118128,0.2265596023911698,2,0,31.818181818181817,0.904101495945989,Peve
gene-Peve_00028315,8,11,11,-0.10156353295729653,-0.14900618442901073,0.20227506250513314,1,0,36.36363636363637,0.904101495945989,Peve
gene-Peve_00027735,1,2,2,0.12753398267050187,0.12753398267050187,0.1998600980776024,0,0,50.0,0.904101495945989,Peve
gene-Peve_00027912,5,12,12,0.008355477536853775,0.015755611996107883,0.1667960383469347,0,0,50.0,0.904101495945989,Peve
gene-Peve_00031003,5,21,21,0.03796895224260009,0.02138690009938407,0.18010028857944155,0,0,57.14285714285714,0.904101495945989,Peve
gene-Peve_00028314,6,34,34,-0.16203393470557126,-0.19139599618616673,0.1866918986503492,2,0,20.588235294117645,0.904101495945989,Peve
gene-Peve_00030416,4,10,10,0.03520349703286724,0.06554637581623599,0.2574077490815942,0,0,60.0,0.904101495945989,Peve
gene-Peve_00027827,4,42,42,-0.06547831799573998,-0.07994055623991976,0.20115179618076928,2,0,33.33333333333333,0.904101495945989,Peve
gene-Peve_00030418,4,26,26,-0.022611793120878392,-0.016867819096951106,0.22786614481060385,1,0,46.15384615384615,0.904101495945989,Peve
gene-Peve_00031002,2,8,8,0.19716316991170646,0.2309026855900399,0.222918923652379,1,0,75.0,0.904101495945989,Peve
gene-Peve_00031062,1,7,7,0.13626050360008002,0.1733568713557401,0.22250519500395058,0,0,85.71428571428571,0.904101495945989,Peve
gene-Peve_00030998,1,19,19,0.09964767562719916,0.1282275777775112,0.12410547247553308,0,0,84.21052631578947,0.904101495945989,Peve
gene-Peve_00031400,2,33,33,0.13337583444784898,0.16542036894903375,0.10372048962460195,0,0,84.84848484848484,0.904101495945989,Peve
gene-Peve_00028313,5,13,13,-0.1434059757332207,-0.1656704586059351,0.18827023404221313,0,0,15.384615384615385,0.904101495945989,Peve
gene-Peve_00030997,1,9,9,-0.11368087427231861,-0.057803383836881266,0.21710645132322978,1,0,22.22222222222222,0.904101495945989,Peve
gene-Peve_00028303,3,25,25,-0.054463551090988604,-0.050644784510493555,0.16689273295213633,0,0,28.000000000000004,0.904101495945989,Peve
gene-Peve_00030419,2,41,41,-0.0626962095451934,-0.08478242706705671,0.08705163096167763,0,0,21.951219512195124,0.904101495945989,Peve
gene-Peve_00027888,2,12,12,-0.10368784393306485,-0.19974629965068297,0.24661653581411883,1,0,33.33333333333333,0.904101495945989,Peve
gene-Peve_00028311,1,9,9,0.04228577539563923,-0.06286946134619316,0.19221539007581115,0,0,33.33333333333333,0.904101495945989,Peve
gene-Peve_00028309,5,28,28,-0.07050480268387675,-0.11334139702689228,0.16885213633018306,0,0,21.428571428571427,0.904101495945989,Peve
gene-Peve_00030992,1,2,2,-0.11078234188139946,-0.11078234188139946,0.3655630775069655,0,0,50.0,0.904101495945989,Peve
gene-Peve_00030421,15,36,36,-0.019329057182892892,0.04315843884937367,0.21109359049300985,1,0,52.77777777777778,0.904101495945989,Peve
gene-Peve_00031397,4,7,7,-0.021247263142940485,0.08057010384348887,0.2605978082702123,0,0,57.14285714285714,0.904101495945989,Peve
gene-Peve_00027894,1,2,2,0.15827237577917816,0.15827237577917816,0.2670497532978913,0,0,50.0,0.904101495945989,Peve
gene-Peve_00030423,2,8,8,-0.05845854987487643,-0.11483763080122406,0.2251748736273461,0,0,25.0,0.904101495945989,Peve
gene-Peve_00031396,1,11,11,-0.052989383992011536,-0.06720800435854138,0.18330381630786247,0,0,45.45454545454545,0.904101495945989,Peve
gene-Peve_00028308,5,9,9,0.13520147295628038,0.0985261936291115,0.15395208951887304,0,0,88.88888888888889,0.904101495945989,Peve
gene-Peve_00030424,2,3,3,0.05460549626996528,0.006395556376208136,0.23807264552928287,0,0,66.66666666666666,0.904101495945989,Peve
gene-Peve_00030420,1,5,5,0.17220862603508386,0.06576655676044688,0.22873471062663076,1,0,80.0,0.904101495945989,Peve
gene-Peve_00028197,1,3,3,0.196559000107735,0.17587985871322584,0.1811105391239364,0,0,100.0,0.904101495945989,Peve
gene-Peve_00030550,1,1,1,0.36367248306049776,0.36367248306049776,,0,0,100.0,0.904101495945989,Peve
gene-Peve_00030535,1,1,1,-0.45348561306076995,-0.45348561306076995,,1,0,0.0,0.904101495945989,Peve
gene-Peve_00000209,3,26,26,-0.10445733984683742,-0.15855815778449148,0.17572978564039493,0,0,30.76923076923077,0.904101495945989,Peve
gene-Peve_00027785,6,32,32,-0.07819268715167292,-0.1283860487460769,0.1818191987433278,0,0,31.25,0.904101495945989,Peve
gene-Peve_00030737,2,34,34,-0.06450868785643674,-0.0654857583260731,0.17177787487867086,1,0,32.35294117647059,0.904101495945989,Peve
gene-Peve_00027801,2,7,7,-0.14618616635896675,-0.17068474399325728,0.11213983322980167,0,0,14.285714285714285,0.904101495945989,Peve
gene-Peve_00028036,5,24,24,0.037122051138429424,0.09968917755528807,0.17779676985969226,1,0,75.0,0.904101495945989,Peve
gene-Peve_00028144,4,27,27,-0.0816891734973195,-0.11382207864489444,0.15281156914907482,0,0,14.814814814814813,0.904101495945989,Peve
gene-Peve_00030841,6,12,12,0.0630230613142234,0.03337067426626062,0.2214648955276106,2,0,66.66666666666666,0.904101495945989,Peve
gene-Peve_00030840,3,10,10,0.16578771735059153,0.22995825851917984,0.16895139805593098,0,0,80.0,0.904101495945989,Peve
gene-Peve_00028143,4,29,29,-0.021727947898193226,-0.026928793431317856,0.16032297956445496,0,0,44.827586206896555,0.904101495945989,Peve
gene-Peve_00030739,4,23,23,0.022638770265022146,-0.007263847993077412,0.1483009590864147,0,0,47.82608695652174,0.904101495945989,Peve
gene-Peve_00030741,3,12,12,0.08812560794935269,-0.02260128235276759,0.25279622611723834,3,0,50.0,0.904101495945989,Peve
gene-Peve_00028035,3,14,14,0.09200548293309514,0.10182167736350178,0.17986793477760282,0,0,64.28571428571429,0.904101495945989,Peve
gene-Peve_00030839,6,22,22,-0.07113000940006908,-0.08429290293014732,0.17899590875911442,0,0,31.818181818181817,0.904101495945989,Peve
gene-Peve_00028138,1,9,9,-0.23029497299961454,-0.29090251100762815,0.23123378264802957,2,0,11.11111111111111,0.904101495945989,Peve
gene-Peve_00030742,9,17,17,-0.08836684808205983,-0.13642603616678556,0.17599534152748286,0,0,35.294117647058826,0.904101495945989,Peve
gene-Peve_00030743,3,8,8,-0.06529907796000634,-0.07531794808956388,0.18178666670603497,0,0,37.5,0.904101495945989,Peve
gene-Peve_00028134,10,19,19,-0.009874350760844496,0.027947640888102372,0.2483682755228965,2,0,52.63157894736842,0.904101495945989,Peve
gene-Peve_00028133,16,59,59,-0.059457592371659734,-0.03193243059445458,0.20137340743411658,1,0,37.28813559322034,0.904101495945989,Peve
gene-Peve_00030837,1,27,27,0.04740182744361769,0.07597923218428447,0.19581266414348716,1,0,62.96296296296296,0.904101495945989,Peve
gene-Peve_00000205,5,18,18,0.04137562884801289,0.05787651467255826,0.23108658692042136,0,0,61.111111111111114,0.904101495945989,Peve
gene-Peve_00030834,1,13,13,0.030318585843194697,0.04823865439543003,0.19822204959641873,1,0,53.84615384615385,0.904101495945989,Peve
gene-Peve_00028037,5,13,13,0.07670158476866894,0.18048272153265915,0.2137725061957273,0,0,61.53846153846154,0.904101495945989,Peve
gene-Peve_00030833,6,45,45,0.09407358309375302,0.17151913962227483,0.213827502279475,0,0,68.88888888888889,0.904101495945989,Peve
gene-Peve_00028042,2,4,4,0.3077695437239263,0.30565565331683486,0.04225427402252455,0,0,100.0,0.904101495945989,Peve
gene-Peve_00030838,4,10,10,-0.15204742358534618,-0.17437332403356257,0.13014150720713924,0,0,10.0,0.904101495945989,Peve
gene-Peve_00030745,9,13,13,0.0245422418067399,0.020841480614663805,0.23464292896606584,1,0,53.84615384615385,0.904101495945989,Peve
gene-Peve_00030735,5,7,7,0.07542369780567917,0.16563533721722828,0.20808586082965394,0,0,85.71428571428571,0.904101495945989,Peve
gene-Peve_00030733,1,11,11,-0.0007362430055347545,-0.03530244101086794,0.14369799141174633,0,0,45.45454545454545,0.904101495945989,Peve
gene-Peve_00030844,3,18,18,0.03160361584958608,0.02738109785544248,0.17963296596760425,1,0,55.55555555555556,0.904101495945989,Peve
gene-Peve_00027771,5,14,14,0.017366296100724744,0.04119480635297758,0.20750861166267928,0,0,64.28571428571429,0.904101495945989,Peve
gene-Peve_00030692,1,5,5,-0.03636040809940204,-0.11959916024598724,0.21539298928609377,0,0,20.0,0.904101495945989,Peve
gene-Peve_00031255,2,23,23,0.013838058160399971,0.017042153828067695,0.1574690336744177,1,0,52.17391304347826,0.904101495945989,Peve
gene-Peve_00027783,1,24,24,0.11786731076473728,0.1315389721011308,0.10740706441650073,0,0,83.33333333333334,0.904101495945989,Peve
gene-Peve_00030697,2,2,2,-0.09582344109800531,-0.09582344109800531,0.4561875271937803,0,0,50.0,0.904101495945989,Peve
gene-Peve_00031254,2,13,13,0.030933851943949313,-0.07095861492605954,0.247980174999006,0,0,46.15384615384615,0.904101495945989,Peve
gene-Peve_00031165,2,34,34,-0.01070978444131914,0.03346855645233317,0.19122555763779364,1,0,55.88235294117647,0.904101495945989,Peve
gene-Peve_00030708,2,8,8,-0.15867609190565998,-0.12471806506392666,0.15953444297261543,1,0,25.0,0.904101495945989,Peve
gene-Peve_00028148,2,23,23,-0.25505568043174376,-0.23553858083256532,0.13100096537264344,6,0,0.0,0.904101495945989,Peve
gene-Peve_00031250,1,1,1,0.34220236046740143,0.34220236046740143,,0,0,100.0,0.904101495945989,Peve
gene-Peve_00031209,1,3,3,0.13656380551326044,0.24734489709794075,0.21606939932044408,0,0,66.66666666666666,0.904101495945989,Peve
gene-Peve_00028032,5,15,15,-0.01338236532128035,0.060802960770923134,0.18547120927257524,0,0,60.0,0.904101495945989,Peve
gene-Peve_00000208,7,17,17,-0.09407124512821477,-0.09404971688075008,0.19923363621654344,0,0,29.411764705882355,0.904101495945989,Peve
gene-Peve_00030715,1,1,1,0.3106473848618969,0.3106473848618969,,0,0,100.0,0.904101495945989,Peve
gene-Peve_00030730,1,19,19,0.057078676298646415,0.0673384525132234,0.11290722675160447,0,0,68.42105263157895,0.904101495945989,Peve
gene-Peve_00028033,2,10,10,0.3101472334347637,0.33990634067420994,0.15491241799758917,2,0,100.0,0.904101495945989,Peve
gene-Peve_00031213,2,20,20,0.07651696685776202,0.07787472744606608,0.12561178872709633,0,0,70.0,0.904101495945989,Peve
gene-Peve_00028034,3,9,9,-0.04731502753136238,-0.10787488252874723,0.23863779380872108,0,0,33.33333333333333,0.904101495945989,Peve
gene-Peve_00031211,1,1,1,0.3602092828270149,0.3602092828270149,,0,0,100.0,0.904101495945989,Peve
gene-Peve_00028146,10,41,41,-0.01219093785561126,-0.0245452037507916,0.18577623788897932,1,0,46.34146341463415,0.904101495945989,Peve
gene-Peve_00028145,4,4,4,-0.07104619083752663,-0.08589837314360893,0.22727185239214565,0,0,25.0,0.904101495945989,Peve
gene-Peve_00031170,4,11,11,0.03757428351914418,-0.03215710915325733,0.2939187485015154,1,0,45.45454545454545,0.904101495945989,Peve
gene-Peve_00030732,1,23,23,-0.12931639752145035,-0.16512881249103956,0.12569550373005053,0,0,26.08695652173913,0.904101495945989,Peve
gene-Peve_00031221,2,3,3,-0.24733720197998618,-0.21003471935214268,0.10118071708837123,0,0,0.0,0.904101495945989,Peve
gene-Peve_00030747,1,32,32,-0.13321374054715507,-0.1952861694687938,0.1773299786766567,1,0,18.75,0.904101495945989,Peve
gene-Peve_00028132,2,6,6,-0.012124102402568874,-0.045206129643763984,0.206104115863462,0,0,50.0,0.904101495945989,Peve
gene-Peve_00031202,5,8,8,0.08037061450236302,0.02952870335778953,0.21933638206695233,0,0,62.5,0.904101495945989,Peve
gene-Peve_00030795,3,34,34,0.03770219923947733,0.06849069976043509,0.21071853678339034,1,0,58.82352941176471,0.904101495945989,Peve
gene-Peve_00030796,1,12,12,-0.08514771911275314,-0.1573515629141625,0.20559940669516358,1,0,25.0,0.904101495945989,Peve
gene-Peve_00030832,2,22,22,-0.010245335539455834,0.0067520289007307,0.20027520106552404,1,0,50.0,0.904101495945989,Peve
gene-Peve_00030828,2,43,43,-0.049846498013109225,-0.10821540239706641,0.197010327342109,0,0,34.883720930232556,0.904101495945989,Peve
gene-Peve_00027793,2,3,3,0.004738955207460001,0.010226199851298273,0.34225976070064024,0,0,66.66666666666666,0.904101495945989,Peve
gene-Peve_00028083,4,6,6,0.14694663102578784,0.12592598885493017,0.1163415681036405,0,0,100.0,0.904101495945989,Peve
gene-Peve_00028078,11,33,33,-0.045232804703233105,-0.058723592571950804,0.17757659477528318,1,0,36.36363636363637,0.904101495945989,Peve
gene-Peve_00030801,3,10,10,0.057317106440717525,-0.027142439976898223,0.14479002648466865,0,0,40.0,0.904101495945989,Peve
gene-Peve_00031173,1,17,17,0.10763722171395697,0.10301861498979518,0.1490443850825794,0,0,82.35294117647058,0.904101495945989,Peve
gene-Peve_00027794,9,34,34,0.05492321016407187,0.04906562712456989,0.2118945922808104,0,0,58.82352941176471,0.904101495945989,Peve
gene-Peve_00027799,2,7,7,-0.04697874223771154,-0.05015041795544092,0.21568878080095485,0,0,42.857142857142854,0.904101495945989,Peve
gene-Peve_00031181,3,3,3,0.05994923037608174,0.08809277413161168,0.33312201475903824,0,0,66.66666666666666,0.904101495945989,Peve
gene-Peve_00030805,2,26,26,-0.09104730070550689,-0.1424712748739601,0.15319472857004124,0,0,38.46153846153847,0.904101495945989,Peve
gene-Peve_00028075,2,15,15,0.05788053056338427,0.1205561542786839,0.19680552405038637,0,0,80.0,0.904101495945989,Peve
gene-Peve_00031176,1,6,6,-0.2336560732053944,-0.3048459871615674,0.162996633865675,0,0,16.666666666666664,0.904101495945989,Peve
gene-Peve_00030806,2,32,32,-0.07016350254357474,-0.1485873250130672,0.21999911440671172,2,0,34.375,0.904101495945989,Peve
gene-Peve_00031180,1,5,5,-0.049650105485570264,-0.05098684309241459,0.1628639403871769,0,0,40.0,0.904101495945989,Peve
gene-Peve_00030807,1,5,5,0.16331014574032002,0.2521022481966705,0.19892411596464737,0,0,80.0,0.904101495945989,Peve
gene-Peve_00027797,6,21,21,0.04929137198624835,0.11096262245937547,0.2372307193838271,2,0,66.66666666666666,0.904101495945989,Peve
gene-Peve_00028068,2,5,5,0.02194827666004375,0.0993582014877146,0.21353023541211474,0,0,60.0,0.904101495945989,Peve
gene-Peve_00031179,2,38,38,-0.005153977580900353,-0.0063566875003561885,0.1591278561314944,0,0,50.0,0.904101495945989,Peve
gene-Peve_00027798,2,4,4,0.2844669879489973,0.29131611495031406,0.058631501023103154,0,0,100.0,0.904101495945989,Peve
gene-Peve_00000210,6,23,23,-0.0030468500280649434,0.0,0.18545861647525738,0,0,47.82608695652174,0.904101495945989,Peve
gene-Peve_00031178,1,3,3,0.10315584170780895,0.11028100109347672,0.21777402426420103,0,0,66.66666666666666,0.904101495945989,Peve
gene-Peve_00027795,5,18,18,-0.034457616559278724,-0.023638386501467042,0.16221776082835387,0,0,38.88888888888889,0.904101495945989,Peve
gene-Peve_00030785,1,6,6,0.16631248201686907,0.2791277837804931,0.22946957070468768,0,0,83.33333333333334,0.904101495945989,Peve
gene-Peve_00030780,2,5,5,0.008627210219607917,0.04067796610169491,0.25330423277615477,0,0,60.0,0.904101495945989,Peve
gene-Peve_00027792,2,10,10,-0.08836797597807305,-0.13977705590993433,0.16494991199603404,0,0,10.0,0.904101495945989,Peve
gene-Peve_00030748,1,33,33,-0.027139817032566297,-0.07397467297281224,0.16444247535792167,0,0,39.39393939393939,0.904101495945989,Peve
gene-Peve_00030749,2,30,30,-0.07755628234689473,-0.10954464031251279,0.15117180568833152,0,0,23.333333333333332,0.904101495945989,Peve
gene-Peve_00028131,3,10,10,-0.17445092069673257,-0.2154520927454076,0.16473192316286087,0,0,10.0,0.904101495945989,Peve
gene-Peve_00030754,1,1,1,0.48515619381731023,0.48515619381731023,,1,0,100.0,0.904101495945989,Peve
gene-Peve_00027789,4,86,86,-0.013019723725231473,-0.01221398894106503,0.2321741281941741,8,0,47.674418604651166,0.904101495945989,Peve
gene-Peve_00027790,2,26,26,-0.12488163863732571,-0.22672707793345925,0.22483478773887255,1,0,34.61538461538461,0.904101495945989,Peve
gene-Peve_00031191,1,1,1,0.45800497959208136,0.45800497959208136,,1,0,100.0,0.904101495945989,Peve
gene-Peve_00031183,1,11,11,-0.0016176139522592538,-0.022951154314755126,0.1689123868887048,0,0,45.45454545454545,0.904101495945989,Peve
gene-Peve_00030755,5,19,19,0.012511430340577414,0.04707246825215041,0.2698414747878669,1,0,52.63157894736842,0.904101495945989,Peve
gene-Peve_00028117,5,21,21,-0.05692028346226511,-0.10349251595273506,0.2401178342172619,0,0,28.57142857142857,0.904101495945989,Peve
gene-Peve_00028043,1,1,1,0.40459930041609604,0.40459930041609604,,0,0,100.0,0.904101495945989,Peve
gene-Peve_00028116,11,27,27,-0.001142757157930999,0.040487461982859116,0.19866702733589017,1,0,55.55555555555556,0.904101495945989,Peve
gene-Peve_00030760,2,12,12,-0.02128958519647239,-0.038744318615157314,0.17148918225979545,0,0,33.33333333333333,0.904101495945989,Peve
gene-Peve_00028099,8,31,31,0.06656742416410585,0.03378152160223191,0.1971493548172932,2,0,58.06451612903226,0.904101495945989,Peve
gene-Peve_00030762,2,7,7,0.0807846027645823,0.0762317777244399,0.17368901771040476,0,0,85.71428571428571,0.904101495945989,Peve
gene-Peve_00028044,1,6,6,-0.20473206858367962,-0.18857752201688746,0.08970200464217136,0,0,0.0,0.904101495945989,Peve
gene-Peve_00027800,1,53,53,-0.058659724440619496,-0.05694947974514994,0.17876541938532298,3,0,39.62264150943396,0.904101495945989,Peve
gene-Peve_00028098,1,8,8,-0.1536200134502167,-0.1850755449985309,0.12115800697731521,0,0,12.5,0.904101495945989,Peve
gene-Peve_00028096,2,2,2,0.06454142013229017,0.06454142013229017,0.33729522791275623,0,0,50.0,0.904101495945989,Peve
gene-Peve_00028095,1,3,3,0.33885334887112784,0.3923029989388892,0.12586269816610074,0,0,100.0,0.904101495945989,Peve
gene-Peve_00028093,5,11,11,-0.0232682473366852,0.03221013902941506,0.1711871372467796,0,0,54.54545454545454,0.904101495945989,Peve
gene-Peve_00028045,1,13,13,-0.03563389398436844,-0.05956995938420285,0.14277813042523402,0,0,30.76923076923077,0.904101495945989,Peve
gene-Peve_00030765,2,7,7,-0.06033484259606437,-0.11477989026147747,0.2039091696615187,0,0,42.857142857142854,0.904101495945989,Peve
gene-Peve_00028061,1,21,21,0.020698816633436527,0.04830738966352763,0.24093840994912374,2,0,57.14285714285714,0.904101495945989,Peve
gene-Peve_00028088,2,8,8,0.13329816377607107,0.20201828610370476,0.21864749133043207,0,0,75.0,0.904101495945989,Peve
gene-Peve_00030675,6,13,13,0.02989673292375855,0.13036379983169138,0.24509959394890846,1,0,61.53846153846154,0.904101495945989,Peve
gene-Peve_00027749,7,19,19,-0.17349221719244526,-0.11078234188139947,0.20332936787120312,3,0,21.052631578947366,0.904101495945989,Peve
gene-Peve_00027834,3,6,6,0.06751225548698532,-0.017313766112497297,0.2518176324563547,1,0,50.0,0.904101495945989,Peve
